location,date,variant,num_sequences,perc_sequences,num_sequences_total
Croatia,12/7/2021,B.1.620,,,367
Croatia,12/7/2021,B.1.258,0,0,367
Croatia,12/7/2021,B.1.221,0,0,367
Croatia,12/7/2021,B.1.1.302,,,367
Croatia,12/7/2021,B.1.1.277,,,367
Croatia,12/7/2021,B.1.1.519,0,0,367
Croatia,12/7/2021,B.1.367,,,367
Croatia,12/7/2021,B.1.177,0,0,367
Croatia,12/7/2021,Beta,0,0,367
Croatia,12/7/2021,Alpha,42,11.44,367
Croatia,12/7/2021,Gamma,2,0.54,367
Croatia,12/7/2021,Delta,320,87.19,367
Croatia,12/7/2021,Kappa,,,367
Croatia,12/7/2021,Epsilon,,,367
Croatia,12/7/2021,Eta,,,367
Croatia,12/7/2021,Iota,0,0,367
Croatia,12/7/2021,Lambda,,,367
Croatia,12/7/2021,Mu,,,367
Croatia,12/7/2021,S:677P.Pelican,,,367
Croatia,12/7/2021,S:677H.Robin1,,,367
Croatia,12/7/2021,others,3,0.83,367
Croatia,12/7/2021,non_who,3,0.83,367
Curacao,12/7/2021,B.1.160,0,0,38
Curacao,12/7/2021,B.1.620,,,38
Curacao,12/7/2021,B.1.258,,,38
Curacao,12/7/2021,B.1.221,0,0,38
Curacao,12/7/2021,B.1.1.302,,,38
Curacao,12/7/2021,B.1.1.277,,,38
Curacao,12/7/2021,B.1.1.519,0,0,38
Curacao,12/7/2021,B.1.367,,,38
Curacao,12/7/2021,B.1.177,0,0,38
Curacao,12/7/2021,Beta,,,38
Curacao,12/7/2021,Alpha,3,7.89,38
Curacao,12/7/2021,Gamma,2,5.26,38
Curacao,12/7/2021,Delta,32,84.21,38
Curacao,12/7/2021,Kappa,0,0,38
Curacao,12/7/2021,Epsilon,0,0,38
Curacao,12/7/2021,Eta,,,38
Curacao,12/7/2021,Iota,,,38
Curacao,12/7/2021,Lambda,,,38
Curacao,12/7/2021,Mu,1,2.63,38
Curacao,12/7/2021,S:677P.Pelican,0,0,38
Curacao,12/7/2021,S:677H.Robin1,,,38
Curacao,12/7/2021,others,0,0.01,38
Curacao,12/7/2021,non_who,0,0.01,38
Czechia,12/7/2021,B.1.160,0,0,450
Czechia,12/7/2021,B.1.620,0,0,450
Czechia,12/7/2021,B.1.258,0,0,450
Czechia,12/7/2021,B.1.221,0,0,450
Czechia,12/7/2021,B.1.1.302,,,450
Czechia,12/7/2021,B.1.1.277,0,0,450
Czechia,12/7/2021,B.1.1.519,,,450
Czechia,12/7/2021,B.1.367,,,450
Czechia,12/7/2021,B.1.177,0,0,450
Czechia,12/7/2021,Beta,1,0.22,450
Czechia,12/7/2021,Alpha,50,11.11,450
Czechia,12/7/2021,Gamma,0,0,450
Czechia,12/7/2021,Delta,389,86.44,450
Czechia,12/7/2021,Kappa,0,0,450
Czechia,12/7/2021,Epsilon,,,450
Czechia,12/7/2021,Eta,1,0.22,450
Czechia,12/7/2021,Iota,,,450
Czechia,12/7/2021,Lambda,,,450
Czechia,12/7/2021,Mu,0,0,450
Czechia,12/7/2021,S:677P.Pelican,,,450
Czechia,12/7/2021,S:677H.Robin1,,,450
Czechia,12/7/2021,others,9,2.01,450
Czechia,12/7/2021,non_who,9,2.01,450
Denmark,12/7/2021,B.1.160,0,0,4977
Denmark,12/7/2021,B.1.620,,,4977
Denmark,12/7/2021,B.1.258,0,0,4977
Denmark,12/7/2021,B.1.221,0,0,4977
Denmark,12/7/2021,B.1.1.302,0,0,4977
Denmark,12/7/2021,B.1.1.277,0,0,4977
Denmark,12/7/2021,B.1.1.519,0,0,4977
Denmark,12/7/2021,B.1.367,0,0,4977
Denmark,12/7/2021,B.1.177,0,0,4977
Denmark,12/7/2021,Beta,10,0.2,4977
Denmark,12/7/2021,Alpha,978,19.65,4977
Denmark,12/7/2021,Gamma,6,0.12,4977
Denmark,12/7/2021,Delta,3973,79.83,4977
Denmark,12/7/2021,Kappa,0,0,4977
Denmark,12/7/2021,Epsilon,0,0,4977
Denmark,12/7/2021,Eta,0,0,4977
Denmark,12/7/2021,Iota,0,0,4977
Denmark,12/7/2021,Lambda,6,0.12,4977
Denmark,12/7/2021,Mu,0,0,4977
Denmark,12/7/2021,S:677P.Pelican,0,0,4977
Denmark,12/7/2021,S:677H.Robin1,,,4977
Denmark,12/7/2021,others,4,0.08,4977
Denmark,12/7/2021,non_who,4,0.08,4977
Ecuador,12/7/2021,B.1.160,18,4.92,366
Ecuador,12/7/2021,B.1.620,,,366
Ecuador,12/7/2021,B.1.258,,,366
Ecuador,12/7/2021,B.1.221,,,366
Ecuador,12/7/2021,B.1.1.302,,,366
Ecuador,12/7/2021,B.1.1.277,,,366
Ecuador,12/7/2021,B.1.1.519,,,366
Ecuador,12/7/2021,B.1.367,,,366
Ecuador,12/7/2021,B.1.177,,,366
Ecuador,12/7/2021,Beta,,,366
Ecuador,12/7/2021,Alpha,21,5.74,366
Ecuador,12/7/2021,Gamma,82,22.4,366
Ecuador,12/7/2021,Delta,18,4.92,366
Ecuador,12/7/2021,Kappa,,,366
Ecuador,12/7/2021,Epsilon,,,366
Ecuador,12/7/2021,Eta,,,366
Ecuador,12/7/2021,Iota,78,21.31,366
Ecuador,12/7/2021,Lambda,51,13.93,366
Ecuador,12/7/2021,Mu,77,21.04,366
Ecuador,12/7/2021,S:677P.Pelican,,,366
Ecuador,12/7/2021,S:677H.Robin1,,,366
Ecuador,12/7/2021,others,21,5.74,366
Ecuador,12/7/2021,non_who,39,10.66,366
Estonia,12/7/2021,B.1.160,0,0,138
Estonia,12/7/2021,B.1.620,,,138
Estonia,12/7/2021,B.1.258,0,0,138
Estonia,12/7/2021,B.1.221,0,0,138
Estonia,12/7/2021,B.1.1.302,,,138
Estonia,12/7/2021,B.1.1.277,,,138
Estonia,12/7/2021,B.1.1.519,,,138
Estonia,12/7/2021,B.1.367,,,138
Estonia,12/7/2021,B.1.177,0,0,138
Estonia,12/7/2021,Beta,0,0,138
Estonia,12/7/2021,Alpha,12,8.7,138
Estonia,12/7/2021,Gamma,,,138
Estonia,12/7/2021,Delta,126,91.3,138
Estonia,12/7/2021,Kappa,,,138
Estonia,12/7/2021,Epsilon,,,138
Estonia,12/7/2021,Eta,0,0,138
Estonia,12/7/2021,Iota,,,138
Estonia,12/7/2021,Lambda,,,138
Estonia,12/7/2021,Mu,,,138
Estonia,12/7/2021,S:677P.Pelican,,,138
Estonia,12/7/2021,S:677H.Robin1,,,138
Estonia,12/7/2021,others,0,0,138
Estonia,12/7/2021,non_who,0,0,138
Eswatini,12/7/2021,B.1.160,,,74
Eswatini,12/7/2021,B.1.620,,,74
Eswatini,12/7/2021,B.1.258,,,74
Eswatini,12/7/2021,B.1.221,,,74
Eswatini,12/7/2021,B.1.1.302,,,74
Eswatini,12/7/2021,B.1.1.277,,,74
Eswatini,12/7/2021,B.1.1.519,,,74
Eswatini,12/7/2021,B.1.367,,,74
Eswatini,12/7/2021,B.1.177,,,74
Eswatini,12/7/2021,Beta,2,2.7,74
Eswatini,12/7/2021,Alpha,,,74
Eswatini,12/7/2021,Gamma,,,74
Eswatini,12/7/2021,Delta,66,89.19,74
Eswatini,12/7/2021,Kappa,,,74
Eswatini,12/7/2021,Epsilon,,,74
Eswatini,12/7/2021,Eta,,,74
Eswatini,12/7/2021,Iota,,,74
Eswatini,12/7/2021,Lambda,,,74
Eswatini,12/7/2021,Mu,,,74
Eswatini,12/7/2021,S:677P.Pelican,,,74
Eswatini,12/7/2021,S:677H.Robin1,,,74
Eswatini,12/7/2021,others,6,8.11,74
Eswatini,12/7/2021,non_who,6,8.11,74
Fiji,12/7/2021,B.1.160,,,140
Fiji,12/7/2021,B.1.620,,,140
Fiji,12/7/2021,B.1.258,,,140
Fiji,12/7/2021,B.1.221,,,140
Fiji,12/7/2021,B.1.1.302,,,140
Fiji,12/7/2021,B.1.1.277,,,140
Fiji,12/7/2021,B.1.1.519,,,140
Fiji,12/7/2021,B.1.367,,,140
Fiji,12/7/2021,B.1.177,,,140
Fiji,12/7/2021,Beta,,,140
Fiji,12/7/2021,Alpha,0,0,140
Fiji,12/7/2021,Gamma,,,140
Fiji,12/7/2021,Delta,140,100,140
Fiji,12/7/2021,Kappa,,,140
Fiji,12/7/2021,Epsilon,,,140
Fiji,12/7/2021,Eta,,,140
Fiji,12/7/2021,Iota,,,140
Fiji,12/7/2021,Lambda,,,140
Fiji,12/7/2021,Mu,,,140
Fiji,12/7/2021,S:677P.Pelican,,,140
Fiji,12/7/2021,S:677H.Robin1,,,140
Fiji,12/7/2021,others,0,0,140
Fiji,12/7/2021,non_who,0,0,140
Finland,12/7/2021,B.1.160,0,0,821
Finland,12/7/2021,B.1.620,1,0.12,821
Finland,12/7/2021,B.1.258,0,0,821
Finland,12/7/2021,B.1.221,0,0,821
Finland,12/7/2021,B.1.1.302,0,0,821
Finland,12/7/2021,B.1.1.277,0,0,821
Finland,12/7/2021,B.1.1.519,0,0,821
Finland,12/7/2021,B.1.367,,,821
Finland,12/7/2021,B.1.177,0,0,821
Finland,12/7/2021,Beta,0,0,821
Finland,12/7/2021,Alpha,19,2.31,821
Finland,12/7/2021,Gamma,8,0.97,821
Finland,12/7/2021,Delta,788,95.98,821
Finland,12/7/2021,Kappa,0,0,821
Finland,12/7/2021,Epsilon,0,0,821
Finland,12/7/2021,Eta,0,0,821
Finland,12/7/2021,Iota,,,821
Finland,12/7/2021,Lambda,,,821
Finland,12/7/2021,Mu,0,0,821
Finland,12/7/2021,S:677P.Pelican,,,821
Finland,12/7/2021,S:677H.Robin1,,,821
Finland,12/7/2021,others,5,0.62,821
Finland,12/7/2021,non_who,6,0.74,821
France,12/7/2021,B.1.160,0,0,4027
France,12/7/2021,B.1.620,7,0.17,4027
France,12/7/2021,B.1.258,0,0,4027
France,12/7/2021,B.1.221,0,0,4027
France,12/7/2021,B.1.1.302,,,4027
France,12/7/2021,B.1.1.277,0,0,4027
France,12/7/2021,B.1.1.519,0,0,4027
France,12/7/2021,B.1.367,0,0,4027
France,12/7/2021,B.1.177,0,0,4027
France,12/7/2021,Beta,417,10.36,4027
France,12/7/2021,Alpha,682,16.94,4027
France,12/7/2021,Gamma,79,1.96,4027
France,12/7/2021,Delta,2772,68.84,4027
France,12/7/2021,Kappa,0,0,4027
France,12/7/2021,Epsilon,0,0,4027
France,12/7/2021,Eta,9,0.22,4027
France,12/7/2021,Iota,0,0,4027
France,12/7/2021,Lambda,15,0.37,4027
France,12/7/2021,Mu,7,0.17,4027
France,12/7/2021,S:677P.Pelican,,,4027
France,12/7/2021,S:677H.Robin1,,,4027
France,12/7/2021,others,39,0.97,4027
France,12/7/2021,non_who,46,1.14,4027
Gambia,12/7/2021,B.1.160,,,69
Gambia,12/7/2021,B.1.620,,,69
Gambia,12/7/2021,B.1.258,,,69
Gambia,12/7/2021,B.1.221,,,69
Gambia,12/7/2021,B.1.1.302,,,69
Gambia,12/7/2021,B.1.1.277,,,69
Gambia,12/7/2021,B.1.1.519,,,69
Gambia,12/7/2021,B.1.367,,,69
Gambia,12/7/2021,B.1.177,,,69
Gambia,12/7/2021,Beta,,,69
Gambia,12/7/2021,Alpha,0,0,69
Gambia,12/7/2021,Gamma,,,69
Gambia,12/7/2021,Delta,68,98.55,69
Gambia,12/7/2021,Kappa,,,69
Gambia,12/7/2021,Epsilon,,,69
Gambia,12/7/2021,Eta,0,0,69
Gambia,12/7/2021,Iota,,,69
Gambia,12/7/2021,Lambda,,,69
Gambia,12/7/2021,Mu,,,69
Gambia,12/7/2021,S:677P.Pelican,,,69
Gambia,12/7/2021,S:677H.Robin1,,,69
Gambia,12/7/2021,others,1,1.45,69
Gambia,12/7/2021,non_who,1,1.45,69
Germany,12/7/2021,B.1.160,4,0.15,2631
Germany,12/7/2021,B.1.620,0,0,2631
Germany,12/7/2021,B.1.258,4,0.15,2631
Germany,12/7/2021,B.1.221,1,0.04,2631
Germany,12/7/2021,B.1.1.302,,,2631
Germany,12/7/2021,B.1.1.277,0,0,2631
Germany,12/7/2021,B.1.1.519,0,0,2631
Germany,12/7/2021,B.1.367,0,0,2631
Germany,12/7/2021,B.1.177,10,0.38,2631
Germany,12/7/2021,Beta,4,0.15,2631
Germany,12/7/2021,Alpha,347,13.19,2631
Germany,12/7/2021,Gamma,81,3.08,2631
Germany,12/7/2021,Delta,2093,79.55,2631
Germany,12/7/2021,Kappa,1,0.04,2631
Germany,12/7/2021,Epsilon,0,0,2631
Germany,12/7/2021,Eta,3,0.11,2631
Germany,12/7/2021,Iota,0,0,2631
Germany,12/7/2021,Lambda,3,0.11,2631
Germany,12/7/2021,Mu,0,0,2631
Germany,12/7/2021,S:677P.Pelican,,,2631
Germany,12/7/2021,S:677H.Robin1,,,2631
Germany,12/7/2021,others,80,3.05,2631
Germany,12/7/2021,non_who,99,3.77,2631
Ghana,12/7/2021,B.1.160,,,102
Ghana,12/7/2021,B.1.620,0,0,102
Ghana,12/7/2021,B.1.258,0,0,102
Ghana,12/7/2021,B.1.221,,,102
Ghana,12/7/2021,B.1.1.302,,,102
Ghana,12/7/2021,B.1.1.277,,,102
Ghana,12/7/2021,B.1.1.519,,,102
Ghana,12/7/2021,B.1.367,,,102
Ghana,12/7/2021,B.1.177,0,0,102
Ghana,12/7/2021,Beta,0,0,102
Ghana,12/7/2021,Alpha,0,0,102
Ghana,12/7/2021,Gamma,0,0,102
Ghana,12/7/2021,Delta,83,81.37,102
Ghana,12/7/2021,Kappa,0,0,102
Ghana,12/7/2021,Epsilon,,,102
Ghana,12/7/2021,Eta,1,0.98,102
Ghana,12/7/2021,Iota,0,0,102
Ghana,12/7/2021,Lambda,,,102
Ghana,12/7/2021,Mu,,,102
Ghana,12/7/2021,S:677P.Pelican,,,102
Ghana,12/7/2021,S:677H.Robin1,,,102
Ghana,12/7/2021,others,18,17.65,102
Ghana,12/7/2021,non_who,18,17.65,102
Greece,12/7/2021,B.1.160,0,0,296
Greece,12/7/2021,B.1.620,,,296
Greece,12/7/2021,B.1.258,0,0,296
Greece,12/7/2021,B.1.221,0,0,296
Greece,12/7/2021,B.1.1.302,,,296
Greece,12/7/2021,B.1.1.277,0,0,296
Greece,12/7/2021,B.1.1.519,,,296
Greece,12/7/2021,B.1.367,0,0,296
Greece,12/7/2021,B.1.177,0,0,296
Greece,12/7/2021,Beta,12,4.05,296
Greece,12/7/2021,Alpha,111,37.5,296
Greece,12/7/2021,Gamma,0,0,296
Greece,12/7/2021,Delta,160,54.05,296
Greece,12/7/2021,Kappa,0,0,296
Greece,12/7/2021,Epsilon,,,296
Greece,12/7/2021,Eta,0,0,296
Greece,12/7/2021,Iota,,,296
Greece,12/7/2021,Lambda,,,296
Greece,12/7/2021,Mu,,,296
Greece,12/7/2021,S:677P.Pelican,,,296
Greece,12/7/2021,S:677H.Robin1,,,296
Greece,12/7/2021,others,13,4.4,296
Greece,12/7/2021,non_who,13,4.4,296
Guatemala,12/7/2021,B.1.160,,,110
Guatemala,12/7/2021,B.1.620,,,110
Guatemala,12/7/2021,B.1.258,,,110
Guatemala,12/7/2021,B.1.221,,,110
Guatemala,12/7/2021,B.1.1.302,,,110
Guatemala,12/7/2021,B.1.1.277,,,110
Guatemala,12/7/2021,B.1.1.519,1,0.91,110
Guatemala,12/7/2021,B.1.367,,,110
Guatemala,12/7/2021,B.1.177,,,110
Guatemala,12/7/2021,Beta,0,0,110
Guatemala,12/7/2021,Alpha,0,0,110
Guatemala,12/7/2021,Gamma,8,7.27,110
Guatemala,12/7/2021,Delta,13,11.82,110
Guatemala,12/7/2021,Kappa,,,110
Guatemala,12/7/2021,Epsilon,1,0.91,110
Guatemala,12/7/2021,Eta,,,110
Guatemala,12/7/2021,Iota,0,0,110
Guatemala,12/7/2021,Lambda,2,1.82,110
Guatemala,12/7/2021,Mu,2,1.82,110
Guatemala,12/7/2021,S:677P.Pelican,0,0,110
Guatemala,12/7/2021,S:677H.Robin1,,,110
Guatemala,12/7/2021,others,83,75.45,110
Guatemala,12/7/2021,non_who,84,76.36,110
Hong Kong,12/7/2021,B.1.160,0,0,33
Hong Kong,12/7/2021,B.1.620,0,0,33
Hong Kong,12/7/2021,B.1.258,0,0,33
Hong Kong,12/7/2021,B.1.221,,,33
Hong Kong,12/7/2021,B.1.1.302,,,33
Hong Kong,12/7/2021,B.1.1.277,,,33
Hong Kong,12/7/2021,B.1.1.519,,,33
Hong Kong,12/7/2021,B.1.367,,,33
Hong Kong,12/7/2021,B.1.177,0,0,33
Hong Kong,12/7/2021,Beta,0,0,33
Hong Kong,12/7/2021,Alpha,0,0,33
Hong Kong,12/7/2021,Gamma,,,33
Hong Kong,12/7/2021,Delta,32,96.97,33
Hong Kong,12/7/2021,Kappa,0,0,33
Hong Kong,12/7/2021,Epsilon,,,33
Hong Kong,12/7/2021,Eta,,,33
Hong Kong,12/7/2021,Iota,,,33
Hong Kong,12/7/2021,Lambda,,,33
Hong Kong,12/7/2021,Mu,0,0,33
Hong Kong,12/7/2021,S:677P.Pelican,,,33
Hong Kong,12/7/2021,S:677H.Robin1,,,33
Hong Kong,12/7/2021,others,1,3.03,33
Hong Kong,12/7/2021,non_who,1,3.03,33
Iceland,12/7/2021,B.1.160,0,0,40
Iceland,12/7/2021,B.1.620,,,40
Iceland,12/7/2021,B.1.258,0,0,40
Iceland,12/7/2021,B.1.221,0,0,40
Iceland,12/7/2021,B.1.1.302,,,40
Iceland,12/7/2021,B.1.1.277,0,0,40
Iceland,12/7/2021,B.1.1.519,0,0,40
Iceland,12/7/2021,B.1.367,0,0,40
Iceland,12/7/2021,B.1.177,0,0,40
Iceland,12/7/2021,Beta,0,0,40
Iceland,12/7/2021,Alpha,8,20,40
Iceland,12/7/2021,Gamma,1,2.5,40
Iceland,12/7/2021,Delta,31,77.5,40
Iceland,12/7/2021,Kappa,,,40
Iceland,12/7/2021,Epsilon,,,40
Iceland,12/7/2021,Eta,0,0,40
Iceland,12/7/2021,Iota,0,0,40
Iceland,12/7/2021,Lambda,,,40
Iceland,12/7/2021,Mu,,,40
Iceland,12/7/2021,S:677P.Pelican,,,40
Iceland,12/7/2021,S:677H.Robin1,,,40
Iceland,12/7/2021,others,0,0,40
Iceland,12/7/2021,non_who,0,0,40
India,12/7/2021,B.1.160,0,0,2635
India,12/7/2021,B.1.620,0,0,2635
India,12/7/2021,B.1.258,0,0,2635
India,12/7/2021,B.1.221,,,2635
India,12/7/2021,B.1.1.302,,,2635
India,12/7/2021,B.1.1.277,,,2635
India,12/7/2021,B.1.1.519,,,2635
India,12/7/2021,B.1.367,,,2635
India,12/7/2021,B.1.177,0,0,2635
India,12/7/2021,Beta,1,0.04,2635
India,12/7/2021,Alpha,4,0.15,2635
India,12/7/2021,Gamma,0,0,2635
India,12/7/2021,Delta,2477,94,2635
India,12/7/2021,Kappa,9,0.34,2635
India,12/7/2021,Epsilon,0,0,2635
India,12/7/2021,Eta,1,0.04,2635
India,12/7/2021,Iota,0,0,2635
India,12/7/2021,Lambda,,,2635
India,12/7/2021,Mu,,,2635
India,12/7/2021,S:677P.Pelican,0,0,2635
India,12/7/2021,S:677H.Robin1,,,2635
India,12/7/2021,others,143,5.43,2635
India,12/7/2021,non_who,143,5.43,2635
Indonesia,12/7/2021,B.1.160,,,707
Indonesia,12/7/2021,B.1.620,0,0,707
Indonesia,12/7/2021,B.1.258,,,707
Indonesia,12/7/2021,B.1.221,,,707
Indonesia,12/7/2021,B.1.1.302,,,707
Indonesia,12/7/2021,B.1.1.277,,,707
Indonesia,12/7/2021,B.1.1.519,,,707
Indonesia,12/7/2021,B.1.367,,,707
Indonesia,12/7/2021,B.1.177,0,0,707
Indonesia,12/7/2021,Beta,0,0,707
Indonesia,12/7/2021,Alpha,4,0.57,707
Indonesia,12/7/2021,Gamma,,,707
Indonesia,12/7/2021,Delta,647,91.51,707
Indonesia,12/7/2021,Kappa,0,0,707
Indonesia,12/7/2021,Epsilon,,,707
Indonesia,12/7/2021,Eta,0,0,707
Indonesia,12/7/2021,Iota,,,707
Indonesia,12/7/2021,Lambda,,,707
Indonesia,12/7/2021,Mu,,,707
Indonesia,12/7/2021,S:677P.Pelican,,,707
Indonesia,12/7/2021,S:677H.Robin1,,,707
Indonesia,12/7/2021,others,56,7.92,707
Indonesia,12/7/2021,non_who,56,7.92,707
Ireland,12/7/2021,B.1.160,0,0,1758
Ireland,12/7/2021,B.1.620,0,0,1758
Ireland,12/7/2021,B.1.258,0,0,1758
Ireland,12/7/2021,B.1.221,0,0,1758
Ireland,12/7/2021,B.1.1.302,,,1758
Ireland,12/7/2021,B.1.1.277,,,1758
Ireland,12/7/2021,B.1.1.519,,,1758
Ireland,12/7/2021,B.1.367,0,0,1758
Ireland,12/7/2021,B.1.177,0,0,1758
Ireland,12/7/2021,Beta,1,0.06,1758
Ireland,12/7/2021,Alpha,159,9.04,1758
Ireland,12/7/2021,Gamma,0,0,1758
Ireland,12/7/2021,Delta,1583,90.05,1758
Ireland,12/7/2021,Kappa,5,0.28,1758
Ireland,12/7/2021,Epsilon,0,0,1758
Ireland,12/7/2021,Eta,0,0,1758
Ireland,12/7/2021,Iota,0,0,1758
Ireland,12/7/2021,Lambda,3,0.17,1758
Ireland,12/7/2021,Mu,2,0.11,1758
Ireland,12/7/2021,S:677P.Pelican,,,1758
Ireland,12/7/2021,S:677H.Robin1,,,1758
Ireland,12/7/2021,others,5,0.29,1758
Ireland,12/7/2021,non_who,5,0.29,1758
Israel,12/7/2021,B.1.160,0,0,1627
Israel,12/7/2021,B.1.620,,,1627
Israel,12/7/2021,B.1.258,0,0,1627
Israel,12/7/2021,B.1.221,0,0,1627
Israel,12/7/2021,B.1.1.302,,,1627
Israel,12/7/2021,B.1.1.277,,,1627
Israel,12/7/2021,B.1.1.519,0,0,1627
Israel,12/7/2021,B.1.367,,,1627
Israel,12/7/2021,B.1.177,0,0,1627
Israel,12/7/2021,Beta,0,0,1627
Israel,12/7/2021,Alpha,47,2.89,1627
Israel,12/7/2021,Gamma,5,0.31,1627
Israel,12/7/2021,Delta,1518,93.3,1627
Israel,12/7/2021,Kappa,1,0.06,1627
Israel,12/7/2021,Epsilon,0,0,1627
Israel,12/7/2021,Eta,1,0.06,1627
Israel,12/7/2021,Iota,0,0,1627
Israel,12/7/2021,Lambda,0,0,1627
Israel,12/7/2021,Mu,1,0.06,1627
Israel,12/7/2021,S:677P.Pelican,,,1627
Israel,12/7/2021,S:677H.Robin1,,,1627
Israel,12/7/2021,others,54,3.32,1627
Israel,12/7/2021,non_who,54,3.32,1627
Italy,12/7/2021,B.1.160,0,0,2948
Italy,12/7/2021,B.1.620,4,0.14,2948
Italy,12/7/2021,B.1.258,1,0.03,2948
Italy,12/7/2021,B.1.221,0,0,2948
Italy,12/7/2021,B.1.1.302,,,2948
Italy,12/7/2021,B.1.1.277,0,0,2948
Italy,12/7/2021,B.1.1.519,0,0,2948
Italy,12/7/2021,B.1.367,0,0,2948
Italy,12/7/2021,B.1.177,0,0,2948
Italy,12/7/2021,Beta,1,0.03,2948
Italy,12/7/2021,Alpha,602,20.42,2948
Italy,12/7/2021,Gamma,174,5.9,2948
Italy,12/7/2021,Delta,2095,71.07,2948
Italy,12/7/2021,Kappa,0,0,2948
Italy,12/7/2021,Epsilon,0,0,2948
Italy,12/7/2021,Eta,6,0.2,2948
Italy,12/7/2021,Iota,0,0,2948
Italy,12/7/2021,Lambda,0,0,2948
Italy,12/7/2021,Mu,12,0.41,2948
Italy,12/7/2021,S:677P.Pelican,,,2948
Italy,12/7/2021,S:677H.Robin1,,,2948
Italy,12/7/2021,others,53,1.8,2948
Italy,12/7/2021,non_who,58,1.97,2948
Japan,12/7/2021,B.1.160,0,0,5653
Japan,12/7/2021,B.1.620,,,5653
Japan,12/7/2021,B.1.258,0,0,5653
Japan,12/7/2021,B.1.221,0,0,5653
Japan,12/7/2021,B.1.1.302,0,0,5653
Japan,12/7/2021,B.1.1.277,0,0,5653
Japan,12/7/2021,B.1.1.519,1,0.02,5653
Japan,12/7/2021,B.1.367,,,5653
Japan,12/7/2021,B.1.177,0,0,5653
Japan,12/7/2021,Beta,4,0.07,5653
Japan,12/7/2021,Alpha,3990,70.58,5653
Japan,12/7/2021,Gamma,1,0.02,5653
Japan,12/7/2021,Delta,1648,29.15,5653
Japan,12/7/2021,Kappa,0,0,5653
Japan,12/7/2021,Epsilon,0,0,5653
Japan,12/7/2021,Eta,0,0,5653
Japan,12/7/2021,Iota,0,0,5653
Japan,12/7/2021,Lambda,0,0,5653
Japan,12/7/2021,Mu,2,0.04,5653
Japan,12/7/2021,S:677P.Pelican,,,5653
Japan,12/7/2021,S:677H.Robin1,0,0,5653
Japan,12/7/2021,others,7,0.12,5653
Japan,12/7/2021,non_who,8,0.14,5653
Kenya,12/7/2021,B.1.160,0,0,242
Kenya,12/7/2021,B.1.620,,,242
Kenya,12/7/2021,B.1.258,,,242
Kenya,12/7/2021,B.1.221,,,242
Kenya,12/7/2021,B.1.1.302,,,242
Kenya,12/7/2021,B.1.1.277,,,242
Kenya,12/7/2021,B.1.1.519,,,242
Kenya,12/7/2021,B.1.367,,,242
Kenya,12/7/2021,B.1.177,0,0,242
Kenya,12/7/2021,Beta,3,1.24,242
Kenya,12/7/2021,Alpha,10,4.13,242
Kenya,12/7/2021,Gamma,,,242
Kenya,12/7/2021,Delta,228,94.21,242
Kenya,12/7/2021,Kappa,0,0,242
Kenya,12/7/2021,Epsilon,,,242
Kenya,12/7/2021,Eta,1,0.41,242
Kenya,12/7/2021,Iota,,,242
Kenya,12/7/2021,Lambda,,,242
Kenya,12/7/2021,Mu,,,242
Kenya,12/7/2021,S:677P.Pelican,,,242
Kenya,12/7/2021,S:677H.Robin1,,,242
Kenya,12/7/2021,others,0,0.01,242
Kenya,12/7/2021,non_who,0,0.01,242
Kuwait,12/7/2021,B.1.160,,,66
Kuwait,12/7/2021,B.1.620,,,66
Kuwait,12/7/2021,B.1.258,,,66
Kuwait,12/7/2021,B.1.221,,,66
Kuwait,12/7/2021,B.1.1.302,,,66
Kuwait,12/7/2021,B.1.1.277,,,66
Kuwait,12/7/2021,B.1.1.519,,,66
Kuwait,12/7/2021,B.1.367,,,66
Kuwait,12/7/2021,B.1.177,,,66
Kuwait,12/7/2021,Beta,,,66
Kuwait,12/7/2021,Alpha,1,1.52,66
Kuwait,12/7/2021,Gamma,,,66
Kuwait,12/7/2021,Delta,65,98.48,66
Kuwait,12/7/2021,Kappa,,,66
Kuwait,12/7/2021,Epsilon,,,66
Kuwait,12/7/2021,Eta,0,0,66
Kuwait,12/7/2021,Iota,,,66
Kuwait,12/7/2021,Lambda,,,66
Kuwait,12/7/2021,Mu,,,66
Kuwait,12/7/2021,S:677P.Pelican,,,66
Kuwait,12/7/2021,S:677H.Robin1,,,66
Kuwait,12/7/2021,others,0,0,66
Kuwait,12/7/2021,non_who,0,0,66
Latvia,12/7/2021,B.1.160,0,0,61
Latvia,12/7/2021,B.1.620,,,61
Latvia,12/7/2021,B.1.258,0,0,61
Latvia,12/7/2021,B.1.221,0,0,61
Latvia,12/7/2021,B.1.1.302,0,0,61
Latvia,12/7/2021,B.1.1.277,0,0,61
Latvia,12/7/2021,B.1.1.519,,,61
Latvia,12/7/2021,B.1.367,,,61
Latvia,12/7/2021,B.1.177,4,6.56,61
Latvia,12/7/2021,Beta,1,1.64,61
Latvia,12/7/2021,Alpha,13,21.31,61
Latvia,12/7/2021,Gamma,0,0,61
Latvia,12/7/2021,Delta,41,67.21,61
Latvia,12/7/2021,Kappa,,,61
Latvia,12/7/2021,Epsilon,,,61
Latvia,12/7/2021,Eta,0,0,61
Latvia,12/7/2021,Iota,,,61
Latvia,12/7/2021,Lambda,,,61
Latvia,12/7/2021,Mu,,,61
Latvia,12/7/2021,S:677P.Pelican,,,61
